Flow ID,Src IP,Dst IP,Src Port,Protocol,Timestamp,Destination Port,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Header Length.1,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.15-142.251.41.34-58475-443-17,10.0.2.15,142.251.41.34,58475,17,25/02/2024 08:31:32 p.m.,443.0,4324947.0,17.0,24.0,2628.0,15990.0,1357.0,31.0,154.58823529411765,324.6831260674647,1357.0,24.0,666.25,582.9028743020274,4304.79263676526,9.479884955815644,108123.67499999999,366545.6704782196,2152130.0,103.0,1298949.0,81184.3125,262747.14437083644,1064616.0,129.0,4284206.0,186269.8260869565,472632.0486579436,2152130.0,245.0,0.0,0.0,0.0,0.0,136.0,192.0,3.930684006069901,5.549200949745742,24.0,1357.0,475.5952380952382,560.9786335448476,314697.02729384444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,487.1951219512195,154.58823529411765,666.25,136.0,0.0,0.0,0.0,17418.0,40.0,8016.0,0.0,64.0,0.0,390.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,1708911092127738.0,0.0,1708911092127738.0,1708911092127738.0,BENIGN
10.0.2.15-132.213.202.32-39203-53-17,10.0.2.15,132.213.202.32,39203,17,25/02/2024 08:31:31 p.m.,53.0,70205.0,1.0,1.0,56.0,72.0,56.0,56.0,56.0,0.0,72.0,72.0,72.0,0.0,1823.2319635353606,28.48799943024001,70205.0,0.0,70205.0,70205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,14.243999715120005,14.243999715120005,56.0,72.0,61.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,56.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,36.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911091459312.0,0.0,1708911091459312.0,1708911091459312.0,BENIGN
10.0.2.15-3.162.3.52-59674-443-6,10.0.2.15,3.162.3.52,59674,6,25/02/2024 08:31:16 p.m.,443.0,265.0,1.0,1.0,39.0,0.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,147169.81132075473,7547.169811320755,265.0,0.0,265.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,3773.5849056603774,3773.5849056603774,0.0,39.0,26.0,22.516660498395403,507.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,39.0,39.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,63900.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1708911076256283.0,0.0,1708911076256283.0,1708911076256283.0,BENIGN
10.0.2.15-132.213.202.32-56074-53-17,10.0.2.15,132.213.202.32,56074,17,25/02/2024 08:31:33 p.m.,53.0,6661.0,1.0,1.0,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,15613.2712805885,300.25521693439424,6661.0,0.0,6661.0,6661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,150.12760846719712,150.12760846719712,44.0,60.0,49.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,44.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911093391280.0,0.0,1708911093391280.0,1708911093391280.0,BENIGN
10.0.2.15-132.213.202.31-46776-53-17,10.0.2.15,132.213.202.31,46776,17,25/02/2024 08:31:24 p.m.,53.0,4717.0,1.0,1.0,43.0,71.0,43.0,43.0,43.0,0.0,71.0,71.0,71.0,0.0,24167.90332838669,423.998304006784,4717.0,0.0,4717.0,4717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,211.999152003392,211.999152003392,43.0,71.0,52.333333333333336,16.165807537309522,261.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.5,43.0,71.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911084634239.0,0.0,1708911084634239.0,1708911084634239.0,BENIGN
10.0.2.15-142.251.41.67-47095-443-17,10.0.2.15,142.251.41.67,47095,17,25/02/2024 08:31:25 p.m.,443.0,4445810.0,18.0,24.0,3925.0,19988.0,1357.0,31.0,218.0555555555556,430.0424701628793,1357.0,24.0,832.8333333333334,569.8066542156259,5378.772372188645,9.4470973793302,108434.39024390242,424142.7195183172,2206020.0,95.0,228958.0,13468.117647058822,20895.32772500336,68438.0,150.0,4393144.0,191006.26086956525,557476.203407922,2206020.0,231.0,0.0,0.0,0.0,0.0,144.0,192.0,4.048756019712943,5.398341359617258,24.0,1357.0,587.6744186046511,599.7024945329631,359643.0819490586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,601.6666666666666,218.05555555555554,832.8333333333334,144.0,0.0,0.0,0.0,21523.0,40.0,36639.0,0.0,93.0,0.0,475.0,0.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,1708911085551061.0,0.0,1708911085551061.0,1708911085551061.0,BENIGN
10.0.2.15-142.250.31.84-443-40049-17,10.0.2.15,142.250.31.84,443,17,25/02/2024 08:31:30 p.m.,40049.0,1298646.0,2.0,0.0,1040.0,0.0,520.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,800.8340995159574,1.5400655759922257,1298646.0,0.0,1298646.0,1298646.0,1298646.0,1298646.0,0.0,1298646.0,1298646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.5400655759922257,0.0,520.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,520.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,520.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1708911090877920.0,0.0,1708911090877920.0,1708911090877920.0,BENIGN
10.0.2.15-172.217.1.2-48396-443-6,10.0.2.15,172.217.1.2,48396,6,25/02/2024 08:31:31 p.m.,443.0,325082.0,9.0,9.0,1673.0,857.0,1238.0,0.0,185.8888888888889,400.5953208802009,645.0,0.0,95.22222222222221,217.76235773072545,7782.651761709354,55.37064494496774,19122.470588235297,52690.93166892863,205157.0,7.0,324603.0,40575.375,73513.08769762896,205789.0,117.0,234108.0,29263.5,71234.45669056513,205157.0,7.0,0.0,0.0,0.0,0.0,200.0,184.0,27.68532247248387,27.68532247248387,0.0,1238.0,133.15789473684208,309.0203630755126,95493.58479532161,0.0,2.0,0.0,8.0,17.0,0.0,0.0,0.0,1.0,140.55555555555554,185.88888888888889,95.22222222222223,200.0,0.0,0.0,0.0,2530.0,8.0,11072.0,0.0,92.0,0.0,47.0,64240.0,65535.0,6.0,20.0,0.0,0.0,0.0,0.0,1708911091559543.0,0.0,1708911091559543.0,1708911091559543.0,BENIGN
10.0.2.15-34.107.221.82-38806-80-6,10.0.2.15,34.107.221.82,38806,6,25/02/2024 08:31:22 p.m.,80.0,30658115.0,7.0,6.0,313.0,298.0,313.0,0.0,44.714285714285715,118.30288005188812,298.0,0.0,49.66666666666667,121.65799055823118,19.929470549640772,0.42403128829022924,2554842.9166666665,4615744.451971425,10240205.0,25.0,30657553.0,5109592.166666667,5586692.317369999,10240644.0,879.0,30651531.0,6130306.2,5585961.331166928,10240767.0,1256.0,0.0,0.0,0.0,0.0,160.0,124.0,0.22832453984858497,0.19570674844164426,0.0,313.0,43.642857142857146,110.97720288617639,12315.939560439558,0.0,2.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,47.0,44.714285714285715,49.666666666666664,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,22.0,64240.0,65535.0,1.0,20.0,10090.666666666668,16610.769769439747,29271.0,439.0,427227778284169.25,854455536150151.2,1708911082509396.0,10148830.0,BENIGN
10.0.2.15-132.213.202.31-36557-53-17,10.0.2.15,132.213.202.31,36557,17,25/02/2024 08:31:22 p.m.,53.0,8361.0,1.0,1.0,53.0,176.0,53.0,53.0,53.0,0.0,176.0,176.0,176.0,0.0,27389.068293266355,239.20583662241359,8361.0,0.0,8361.0,8361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,119.60291831120679,119.60291831120679,53.0,176.0,94.0,71.01408311032397,5043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,53.0,176.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,88.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911082500084.0,0.0,1708911082500084.0,1708911082500084.0,BENIGN
10.0.2.15-132.213.202.32-57492-53-17,10.0.2.15,132.213.202.32,57492,17,25/02/2024 08:31:33 p.m.,53.0,3161.0,1.0,1.0,46.0,62.0,46.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,34166.4030370136,632.7111673521038,3161.0,0.0,3161.0,3161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,316.3555836760519,316.3555836760519,46.0,62.0,51.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,46.0,62.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,31.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911093390388.0,0.0,1708911093390388.0,1708911093390388.0,BENIGN
10.0.2.15-142.251.41.65-59281-443-17,10.0.2.15,142.251.41.65,59281,17,25/02/2024 08:31:33 p.m.,443.0,3504802.0,12.0,19.0,1901.0,19747.0,1357.0,31.0,158.41666666666669,378.0159829072487,1357.0,27.0,1039.3157894736842,462.027663028426,6176.668468004755,8.845007506843467,116826.73333333332,477454.17345895583,2602606.0,94.0,165125.0,15011.363636363636,23987.543718658348,65109.0,105.0,3457815.0,192100.8333333333,611383.0226985612,2602606.0,682.0,0.0,0.0,0.0,0.0,96.0,152.0,3.423873873616826,5.421133633226641,27.0,1357.0,718.90625,610.1781526932881,372317.3780241936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,742.0967741935484,158.41666666666666,1039.3157894736842,96.0,0.0,0.0,0.0,20496.0,30.0,22717.0,0.0,61.0,0.0,637.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,1708911093948215.0,0.0,1708911093948215.0,1708911093948215.0,BENIGN
10.0.2.15-132.213.202.32-36227-53-17,10.0.2.15,132.213.202.32,36227,17,25/02/2024 08:31:47 p.m.,53.0,8181.0,1.0,1.0,58.0,394.0,58.0,58.0,58.0,0.0,394.0,394.0,394.0,0.0,55249.96944138858,244.46889133357777,8181.0,0.0,8181.0,8181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,122.23444566678889,122.23444566678889,58.0,394.0,170.0,193.98969044771425,37632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,255.0,58.0,394.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,197.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911107365694.0,0.0,1708911107365694.0,1708911107365694.0,BENIGN
10.0.2.15-34.198.0.55-50496-80-6,10.0.2.15,34.198.0.55,50496,6,25/02/2024 08:31:23 p.m.,80.0,30530527.0,9.0,8.0,665.0,724.0,357.0,0.0,73.88888888888889,147.12957252405482,463.0,0.0,90.5,176.05518615317348,45.49544788401458,0.5568197365214168,1908157.9375,4067689.3737905226,10239131.0,32.0,30529896.0,3816237.0,5209362.403797087,10239797.0,327.0,30520741.0,4360105.857142857,5376042.697059596,10239762.0,817.0,0.0,0.0,0.0,0.0,200.0,164.0,0.29478691933486767,0.2620328171865491,0.0,463.0,77.16666666666666,152.93568429052706,23389.32352941177,0.0,2.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,81.70588235294117,73.88888888888889,90.5,200.0,0.0,0.0,0.0,1389.0,4.0,6942.0,0.0,39.0,0.0,42.0,64240.0,65535.0,2.0,20.0,70467.66666666666,121081.07752383662,210280.0,457.0,427227778366997.0,854455536521665.2,1708911083149495.0,10003444.0,BENIGN
10.0.2.15-142.251.41.66-57144-443-17,10.0.2.15,142.251.41.66,57144,17,25/02/2024 08:31:32 p.m.,443.0,4967662.0,8.0,14.0,2387.0,9868.0,1357.0,29.0,298.375,466.04228425571614,1357.0,25.0,704.8571428571428,480.10781756134367,2466.955279968726,4.428642689458341,236555.33333333334,589917.866525276,2474763.0,8.0,417351.0,59621.57142857142,93938.1723969852,262660.0,83.0,4905380.0,377336.9230769231,724270.3417446488,2474763.0,8.0,0.0,0.0,0.0,0.0,64.0,112.0,1.6104155234393966,2.818227166018944,25.0,1357.0,591.8260869565216,520.9334848636378,271371.6956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,618.7272727272727,298.375,704.8571428571429,64.0,0.0,0.0,0.0,10181.0,20.0,8108.0,0.0,108.0,0.0,448.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,1708911092551758.0,0.0,1708911092551758.0,1708911092551758.0,BENIGN
10.0.2.15-132.213.202.31-44163-53-17,10.0.2.15,132.213.202.31,44163,17,25/02/2024 08:31:25 p.m.,53.0,2777.0,1.0,1.0,42.0,70.0,42.0,42.0,42.0,0.0,70.0,70.0,70.0,0.0,40331.29276197335,720.2016564638099,2777.0,0.0,2777.0,2777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,360.1008282319049,360.1008282319049,42.0,70.0,51.333333333333336,16.165807537309522,261.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,42.0,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,35.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911085546360.0,0.0,1708911085546360.0,1708911085546360.0,BENIGN
10.0.2.15-132.213.202.32-49106-53-17,10.0.2.15,132.213.202.32,49106,17,25/02/2024 08:31:33 p.m.,53.0,166651.0,1.0,1.0,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,612.0575334081404,12.001128106041968,166651.0,0.0,166651.0,166651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.000564053020984,6.000564053020984,43.0,59.0,48.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.5,43.0,59.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,29.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911093680358.0,0.0,1708911093680358.0,1708911093680358.0,BENIGN
10.0.2.15-132.213.202.31-39731-53-17,10.0.2.15,132.213.202.31,39731,17,25/02/2024 08:31:22 p.m.,53.0,5780.0,1.0,1.0,42.0,74.0,42.0,42.0,42.0,0.0,74.0,74.0,74.0,0.0,20069.204152249134,346.0207612456747,5780.0,0.0,5780.0,5780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,173.01038062283735,173.01038062283735,42.0,74.0,52.666666666666664,18.475208614068023,341.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,42.0,74.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,37.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911082541009.0,0.0,1708911082541009.0,1708911082541009.0,BENIGN
10.0.2.15-23.215.24.142-55072-443-6,10.0.2.15,23.215.24.142,55072,6,25/02/2024 08:31:28 p.m.,443.0,20475458.0,10.0,11.0,1400.0,4248.0,663.0,0.0,140.0,265.15530040588163,2840.0,0.0,386.1818181818182,841.0549111897294,275.8424256004432,1.0256180838543392,1023772.9,3116838.4343514354,10242830.0,10.0,20474872.0,2274985.777777778,4457859.749305539,10243709.0,682.0,20467830.0,2046783.0,4264580.0054950835,10243416.0,570.0,0.0,0.0,0.0,0.0,220.0,224.0,0.4883895637401615,0.5372285201141777,0.0,2840.0,256.72727272727263,620.7907539365902,385381.1601731602,0.0,2.0,0.0,7.0,20.0,0.0,0.0,0.0,1.0,268.95238095238096,140.0,386.1818181818182,220.0,0.0,0.0,0.0,5648.0,8.0,29491.0,0.0,66.0,0.0,202.0,64240.0,65535.0,3.0,20.0,100681.5,141142.0490587408,200484.0,879.0,569637036120670.0,986640270876574.4,1708911088088501.0,10030679.0,BENIGN
10.0.2.15-142.251.41.34-46408-443-6,10.0.2.15,142.251.41.34,46408,6,25/02/2024 08:31:32 p.m.,443.0,95027.0,10.0,10.0,1680.0,857.0,1245.0,0.0,168.0,384.41094908675245,614.0,0.0,85.69999999999999,197.0493733954908,26697.6753975186,210.46649899502248,5001.421052631578,10075.591321581685,35373.0,12.0,94433.0,10492.555555555557,13366.76325921043,36022.0,602.0,71305.0,7922.777777777777,12183.320245091008,35373.0,614.0,0.0,0.0,0.0,0.0,220.0,204.0,105.23324949751124,105.23324949751124,0.0,1245.0,120.80952380952381,293.9892207288592,86429.66190476192,0.0,2.0,0.0,9.0,19.0,0.0,0.0,0.0,1.0,126.85,168.0,85.7,220.0,0.0,0.0,0.0,2537.0,9.0,39739.0,0.0,84.0,0.0,42.0,64240.0,65535.0,6.0,20.0,0.0,0.0,0.0,0.0,1708911092227958.0,0.0,1708911092227958.0,1708911092227958.0,BENIGN
10.0.2.15-132.213.202.31-59724-53-17,10.0.2.15,132.213.202.31,59724,17,25/02/2024 08:31:23 p.m.,53.0,13612.0,1.0,1.0,40.0,104.0,40.0,40.0,40.0,0.0,104.0,104.0,104.0,0.0,10578.90096973259,146.92918013517485,13612.0,0.0,13612.0,13612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,73.46459006758742,73.46459006758742,40.0,104.0,61.33333333333333,36.95041722813605,1365.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,40.0,104.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911083135093.0,0.0,1708911083135093.0,1708911083135093.0,BENIGN
10.0.2.15-142.251.41.66-37778-443-6,10.0.2.15,142.251.41.66,37778,6,25/02/2024 08:31:32 p.m.,443.0,74841.0,9.0,9.0,1677.0,857.0,1242.0,0.0,186.33333333333334,401.90857169261767,645.0,0.0,95.22222222222221,217.76235773072545,33858.446573402274,240.5098809476089,4402.411764705882,8942.855221200494,32922.0,24.0,74307.0,9288.375,12634.935162222695,33528.0,187.0,59343.0,7417.874999999999,11568.212337972906,32922.0,75.0,0.0,0.0,0.0,0.0,200.0,184.0,120.25494047380445,120.25494047380445,0.0,1242.0,133.3684210526316,309.8152156306357,95985.4678362573,0.0,2.0,0.0,8.0,17.0,0.0,0.0,0.0,1.0,140.77777777777777,186.33333333333334,95.22222222222223,200.0,0.0,0.0,0.0,2534.0,8.0,44637.0,0.0,93.0,0.0,47.0,64240.0,65535.0,6.0,20.0,0.0,0.0,0.0,0.0,1708911092627454.0,0.0,1708911092627454.0,1708911092627454.0,BENIGN
10.0.2.15-3.162.3.52-51986-443-6,10.0.2.15,3.162.3.52,51986,6,25/02/2024 08:31:17 p.m.,443.0,3103777.0,13.0,12.0,1256.0,7090.0,674.0,0.0,96.61538461538461,197.35185940410193,3203.0,0.0,590.8333333333334,986.7086549214868,2688.9818437342633,8.054702383579748,129324.04166666663,337856.18419348315,1031286.0,3.0,3103777.0,258648.08333333337,449686.12426840334,1031286.0,184.0,49404.0,4491.272727272727,4828.58505342733,14635.0,3.0,0.0,0.0,0.0,0.0,320.0,244.0,4.188445239461469,3.866257144118279,0.0,3203.0,321.0,715.7708571882484,512327.92,0.0,4.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,333.84,96.61538461538461,590.8333333333334,320.0,0.0,0.0,0.0,8346.0,11.0,173560.0,0.0,50.0,0.0,283.0,64240.0,65535.0,5.0,20.0,0.0,0.0,0.0,0.0,1708911077959394.0,0.0,1708911077959394.0,1708911077959394.0,BENIGN
10.0.2.15-142.251.32.68-53406-443-6,10.0.2.15,142.251.32.68,53406,6,25/02/2024 08:31:24 p.m.,443.0,73410.0,8.0,7.0,1523.0,861.0,1232.0,0.0,190.37500000000003,425.07745092596275,861.0,0.0,123.0,325.4274112609446,32475.139626753848,204.33183489987738,5243.571428571429,11195.100464827568,37112.0,9.0,73019.0,10431.285714285716,14660.852893724452,37569.0,59.0,50236.0,8372.666666666668,14643.03392971097,37112.0,9.0,0.0,0.0,0.0,0.0,180.0,144.0,108.97697861326795,95.35485628660945,0.0,1232.0,149.00000000000003,359.7111804397152,129392.13333333335,0.0,2.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,158.93333333333334,190.375,123.0,180.0,0.0,0.0,0.0,2384.0,6.0,59785.0,0.0,101.0,0.0,57.0,64240.0,65535.0,5.0,20.0,0.0,0.0,0.0,0.0,1708911084738000.0,0.0,1708911084738000.0,1708911084738000.0,BENIGN
10.0.2.15-132.213.202.32-44232-53-17,10.0.2.15,132.213.202.32,44232,17,25/02/2024 08:31:27 p.m.,53.0,29702.0,1.0,1.0,55.0,147.0,55.0,55.0,55.0,0.0,147.0,147.0,147.0,0.0,6800.888829035082,67.3355329607434,29702.0,0.0,29702.0,29702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,33.6677664803717,33.6677664803717,55.0,147.0,85.66666666666667,53.11622476544557,2821.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.5,55.0,147.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,73.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911087970816.0,0.0,1708911087970816.0,1708911087970816.0,BENIGN
10.0.2.15-132.213.202.32-41013-53-17,10.0.2.15,132.213.202.32,41013,17,25/02/2024 08:31:31 p.m.,53.0,72392.0,1.0,1.0,49.0,65.0,49.0,49.0,49.0,0.0,65.0,65.0,65.0,0.0,1574.7596419493866,27.627362139462925,72392.0,0.0,72392.0,72392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,13.813681069731462,13.813681069731462,49.0,65.0,54.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.5,49.0,65.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,32.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911091457132.0,0.0,1708911091457132.0,1708911091457132.0,BENIGN
10.0.2.15-132.213.202.31-48431-53-17,10.0.2.15,132.213.202.31,48431,17,25/02/2024 08:31:27 p.m.,53.0,15991.0,1.0,1.0,65.0,132.0,65.0,65.0,65.0,0.0,132.0,132.0,132.0,0.0,12319.429679194549,125.0703520730411,15991.0,0.0,15991.0,15991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,62.53517603652055,62.53517603652055,65.0,132.0,87.33333333333333,38.68246803570492,1496.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,131.0,65.0,132.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,66.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911087970658.0,0.0,1708911087970658.0,1708911087970658.0,BENIGN
10.0.2.15-34.117.237.239-46184-443-6,10.0.2.15,34.117.237.239,46184,6,25/02/2024 08:31:40 p.m.,443.0,49997.0,2.0,2.0,39.0,39.0,39.0,0.0,19.5,27.577164466275352,39.0,0.0,19.5,27.577164466275352,1560.093605616337,80.00480028801728,16665.666666666664,22333.53356129149,42113.0,321.0,49997.0,49997.0,0.0,49997.0,49997.0,7563.0,7563.0,0.0,7563.0,7563.0,1.0,0.0,0.0,0.0,40.0,40.0,40.00240014400864,40.00240014400864,0.0,39.0,23.4,21.361179742701477,456.29999999999995,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,29.25,19.5,19.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,63900.0,65535.0,0.0,20.0,0.0,0.0,0.0,0.0,1708911100181116.0,0.0,1708911100181116.0,1708911100181116.0,BENIGN
10.0.2.15-34.149.97.1-40344-443-6,10.0.2.15,34.149.97.1,40344,6,25/02/2024 08:31:40 p.m.,443.0,50579.0,2.0,2.0,39.0,39.0,39.0,0.0,19.5,27.577164466275352,39.0,0.0,19.5,27.577164466275352,1542.1419956899108,79.08420490717492,16859.666666666664,20991.559025792565,40602.0,761.0,50579.0,50579.0,0.0,50579.0,50579.0,9216.0,9216.0,0.0,9216.0,9216.0,1.0,0.0,0.0,0.0,40.0,40.0,39.54210245358746,39.54210245358746,0.0,39.0,23.4,21.361179742701477,456.29999999999995,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,29.25,19.5,19.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,63900.0,65535.0,0.0,20.0,0.0,0.0,0.0,0.0,1708911100180442.0,0.0,1708911100180442.0,1708911100180442.0,BENIGN
